taxon_id	taxon_rank	scientific_name	synonym	tolid_prefix	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	c_value	genome_size	genome_size_kmer	genome_size_draft	contig_n50	gene_count	assembly_date	assembly_level	assembly_span	biosample	scaffold_n50	busco_completeness	mitochondrion_assembly_span	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status	data_generation	in_assembly
2489112	species	Epinephelus moara x Epinephelus tukula	["Epinephelus moara x Epinephelus tukula"]				Epinephelus moara x Epinephelus tukula	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
1074816	species	Epinephelus fuscoguttatus x Epinephelus lanceolatus	["Epinephelus fuscoguttatus x Epinephelus lanceolatus"]				Epinephelus fuscoguttatus x Epinephelus lanceolatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
1849795	species	Epinephelus moara x Epinephelus lanceolatus	["Epinephelus moara x Epinephelus lanceolatus"]				Epinephelus moara x Epinephelus lanceolatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
2528762	species	Epinephelus fuscoguttatus x Epinephelus polyphekadion	["Epinephelus fuscoguttatus x Epinephelus polyphekadion"]				Epinephelus fuscoguttatus x Epinephelus polyphekadion	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
2576881	species	Epinephelus fuscoguttatus x Epinephelus tukula	["Epinephelus fuscoguttatus x Epinephelus tukula"]				Epinephelus fuscoguttatus x Epinephelus tukula	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
309922	species	Epinephelus epistictus	["Epinephelus epistictus"]	["fEpiEpi"]	["dotted grouper"]		Epinephelus epistictus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
327828	species	Epinephelus fasciatomaculosus	["Epinephelus fasciatomaculatus"]	["fEpiFai"]	["rock grouper"]		Epinephelus fasciatomaculosus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
327813	species	Epinephelus flavocaeruleus	["Serranus delissii"]	["fEpiFla"]	["blue and yellow grouper"]		Epinephelus flavocaeruleus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
160720	species	Epinephelus guttatus	["Epinephelus cubanus"]	["fEpiGut"]	["Red hind"]		Epinephelus guttatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.125	1100250000							1046995804					48	24	2					
163121	species	Epinephelus hexagonatus	["Ephinephelus hexagonatus"]	["fEpiHex"]	["starspotted grouper"]		Epinephelus hexagonatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-13		1046995804					48	24	2					
306583	species	Epinephelus latifasciatus	["Priacanthichthys maderaspatensis"]	["fEpiLat"]	["striped grouper"]		Epinephelus latifasciatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
293823	species	Epinephelus maculatus	["Holocentrus albofuscus"]	["fEpiMac"]	["Highfin grouper"]		Epinephelus maculatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.1201171875	1095360000					2023-04-13		1046995804					48	24	2					
179535	species	Epinephelus marginatus	["Epinephelus gigas"]	["fEpiMar"]	["dusky grouper"]		Epinephelus marginatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2024-04-10		1046995804					48	24	2					
215346	species	Epinephelus merra	["Epinephilus merra"]	["fEpiMer"]	["Honeycomb grouper"]		Epinephelus merra	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
153620	species	Epinephelus morio	["Serranus luridus"]	["fEpiMoi"]	["Red grouper"]		Epinephelus morio	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000					2024-04-10		1046995804					48	24	2					
252599	species	Epinephelus multinotatus	["Epinephilus multinotatus"]	["fEpiMut"]	["white-blotched grouper"]		Epinephelus multinotatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2			sample_acquired		
327777	species	Epinephelus ongus	["Serranus bataviensis"]	["fEpiOng"]	["White-streaked grouper"]		Epinephelus ongus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0302734375	1007340000							1046995804					48	24	2					
241181	species	Epinephelus polyphekadion	["Epinephelus goldmani"]	["fEpiPoy"]			Epinephelus polyphekadion	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			40804240		2024-08-23	Chromosome	1099619919	SAMN42574825	47393752			48	24	2					
308564	species	Epinephelus quoyans	["Serranus pardalis"]	["fEpiQuo"]	["Longfin grouper"]		Epinephelus quoyans	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	0.990234375	968220000					2023-04-03		1046995804					48	24	2					
327829	species	Epinephelus retouti	["Epinephelus mauritianus"]	["fEpiRet"]	["Red-tipped grouper"]		Epinephelus retouti	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0595703125	1036680000							1046995804					48	24	2			sample_acquired		
309926	species	Epinephelus sexfasciatus	["Ephinephelus sexfasciatus"]	["fEpiSef"]	["sixbar grouper"]		Epinephelus sexfasciatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
160713	species	Epinephelus adscensionis	["Epinephelus capreolus"]	["fEpiAds"]	["rock hind"]		Epinephelus adscensionis	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2024-04-10		1046995804					48	24	2					
215347	species	Epinephelus akaara	["Serranus variegatus"]	["fEpiAka"]	["Hong Kong grouper"]		Epinephelus akaara	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
308561	species	Epinephelus amblycephalus	["Epinephelus amblycephalus"]	["fEpiAmb"]			Epinephelus amblycephalus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-14		1046995804					48	24	2					
160715	species	Epinephelus areolatus	["Serranus glaucus"]	["fEpiAre"]	["areolate grouper"]		Epinephelus areolatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
1550413	species	Epinephelus bilobatus	["Epinephelus bilobatus"]	["fEpiBil"]			Epinephelus bilobatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-04		1046995804					48	24	2					
203261	species	Epinephelus bleekeri	["Epinephelus dayi"]	["fEpiBle"]	["duskytail grouper"]		Epinephelus bleekeri	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
1167616	species	Epinephelus bontoides	["Epinephelus bontoides"]	["fEpiBon"]	["palemargin grouper"]		Epinephelus bontoides	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
323802	species	Epinephelus bruneus	["Cephalopholis moara"]	["fEpiBru"]	["longtooth grouper"]		Epinephelus bruneus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			37846384		2024-09-03	Chromosome	1079576002	SAMN41398122	44327078			48	24	2					
306578	species	Epinephelus chlorostigma	["Serranus assabensis"]	["fEpiChl"]	["brownspotted grouper"]		Epinephelus chlorostigma	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
327773	species	Epinephelus coeruleopunctatus	["Epinephelus caeruleeopunctatus"]	["fEpiCoe"]	["Whitespotted grouper"]		Epinephelus coeruleopunctatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.330078125	1300740000							1046995804					48	24	2					
327779	species	Epinephelus corallicola	["Serranus altivelioides"]	["fEpiCoa"]	["coral grouper"]		Epinephelus corallicola	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
306579	species	Epinephelus diacanthus	["Epinephelus diacanthus"]	["fEpiDia"]	["spinycheek grouper"]		Epinephelus diacanthus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000							1046995804					48	24	2					
308560	species	Epinephelus spilotoceps	["Epinephelus salonotus"]	["fEpiSpi"]	["Foursaddle grouper"]		Epinephelus spilotoceps	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	0.75	733500000							1046995804					48	24	2			sample_acquired		
428845	species	Epinephelus stictus	["Epinephelus stictus"]	["fEpiSti"]	["black-dotted grouper"]		Epinephelus stictus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
160727	species	Epinephelus striatus	["Sparus chrysomelas"]	["fEpiStr"]	["Nassau grouper"]		Epinephelus striatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.1650390625	1139370000							1046995804					48	24	2					
203262	species	Epinephelus tauvina	["Serranus pantherinus"]	["fEpiTau"]	["greasy grouper"]		Epinephelus tauvina	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2			sample_acquired		
308562	species	Epinephelus trimaculatus	["Serranus ara"]	["fEpiTri"]	["threespot grouper"]		Epinephelus trimaculatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
327770	species	Epinephelus tukula	["Serranus dispar"]	["fEpiTuk"]	["potato grouper"]		Epinephelus tukula	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
160728	species	Epinephelus undulosus	["Serranus amboinensis"]	["fEpiUnd"]	["wavy-lined grouper"]		Epinephelus undulosus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000					2023-04-03		1046995804					48	24	2					
310571	species	Epinephelus lanceolatus	["Oligorus goliath"]	["fEpiLan"]	["giant grouper"]		Epinephelus lanceolatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			159800	27295	2019-05-13	Chromosome	1087399367	CNS0046686;SAMN10786578;SAMN17126497;SAMN41784231	46227939	98.30000000000001		48	24	2			insdc_open		
300413	species	Epinephelus moara	["Epinephelus moara"]	["fEpiMoa"]	["kelp grouper"]		Epinephelus moara	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			76174	26752	2019-06-26	Chromosome	1030460988	CNS0228083;SAMN11657372	43431032			48	24	2			insdc_open		
293821	species	Epinephelus fuscoguttatus	["Epinephelus fuscogutatus"]	["fEpiFuc"]	["brown-marbled grouper"]		Epinephelus fuscoguttatus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			13857438	27856	2020-02-20	Chromosome	1046995804	SAMD00201013	44419306	98.80000000000001		48	24	2			insdc_open		
308565	species	Epinephelus cyanopodus	["Epinephelus hoedti"]	["fEpiCya"]	["Speckled blue grouper"]		Epinephelus cyanopodus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0302734375	1007340000			5850290		2022-12-06	Chromosome	998821601	CNS0567004;SAMN28817802	41979993			48	24	2			insdc_open		
152218	species	Epinephelus awoara	["Epinephelus awaora"]	["fEpiAwo"]	["yellow grouper"]		Epinephelus awoara	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			39766707		2024-01-12	Chromosome	984482722	SAMN38925038	41385296			48	24	2			insdc_open		
162300	species	Epinephelus malabaricus	["Epinephelus salmonoides"]	["fEpiMal"]	["Malabar grouper"]		Epinephelus malabaricus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			4730001		2024-03-13	Scaffold	1107127894	SAMN24662200	43315830			48	24	2			insdc_open		
94232	species	Epinephelus coioides	["Serranus nebulosus"]	["fEpiCoi"]	["orange-spotted grouper"]		Epinephelus coioides	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.080078125	1056240000			2494056		2019-12-05	Scaffold	1023559032	CNS0005669;SAMEA4836213	2567038	98.2		48	24	2			insdc_open		
2996725	species	Bathyanthias cubensis	["Pikea cubensis"]				Bathyanthias cubensis	Bathyanthias	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0498046875	1026900000					2023-10-04		1028550246	SAMN31811863				48	24	2					
270576	species	Grammistes sexlineatus	["Sciaena vittata"]	["fGraSex"]			Grammistes sexlineatus	Grammistes	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0498046875	1026900000					2023-04-03		1028550246					48	24	2					
1874689	species	Pseudogramma paucilepis	["Pseudogramma paucilepis"]	["fPsePau"]	["Weakscaled podge"]		Pseudogramma paucilepis	Pseudogramma	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0498046875	1026900000					2023-10-04		1028550246	SAMN26198327				48	24	2					
3127374	species	Rypticus randalli					Rypticus randalli	Rypticus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0498046875	1026900000					2024-04-10		1028550246					48	24	2					
160742	species	Rypticus saponaceus	["Eleutheractis coriaceus"]	["fRypSap"]	["Greater soapfish"]		Rypticus saponaceus	Rypticus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.0498046875	1026900000							1028550246					48	24	2					
1230408	species	Hypoplectrus floridae	["Hypoplectrus floridae"]	["fHypFlo"]			Hypoplectrus floridae	Hypoplectrus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000					2023-10-04		653599506	SAMN31811751				48	24	2					
184434	species	Hypoplectrus gemma	["Hypoplectrus gemma"]	["fHypGem"]	["blue hamlet"]		Hypoplectrus gemma	Hypoplectrus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000					2023-04-03		653599506					48	24	2					
146808	species	Hypoplectrus unicolor	["Hypoplectrus unicolor"]	["fHypUni"]	["butter hamlet"]		Hypoplectrus unicolor	Hypoplectrus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000					2023-10-04		653599506	SAMN31811722				48	24	2					
222834	species	Hypoplectrus indigo	["Hypoplectrus bovinus"]	["fHypInd"]	["indigo hamlet"]		Hypoplectrus indigo	Hypoplectrus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000			11143		2022-10-19	Scaffold	653284470	SAMN22344566	23741282			48	24	2			insdc_open		
146815	species	Hypoplectrus chlorurus	["Hypoplectrus chlorurus"]	["fHypChl"]	["yellowtail hamlet"]		Hypoplectrus chlorurus	Hypoplectrus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	1.2998046875	1271400000			8830		2022-10-19	Scaffold	654917893	SAMN22344563	23759878			48	24	2			insdc_open		
