"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","karyotype","sample_id","wgs","rna_seq","iucn","superclass","animal_id","individual_id","lines_per_individual","iPSC","status","cnag_id","species_short","link","dna","karyo","rna","seq","n_samples","date","animal_species","species_360_local_id","coming_from_clean"
"Bison bison","Bison bison",NA,"American bison","Bovidae","27921795/: MADRID Z / BA11","CAPTIVE","M","Fibro",NA,"Bis_Bis_3",NA,NA,"NT","Mammalia","A507","I_A507",1,FALSE,TRUE,NA,"Bis_Bis",NA,TRUE,FALSE,TRUE,FALSE,1,"14/11/2023","Bison Bison","27921795/ MADRID Z / BA11","Zoo Madrid"
"Tragelaphus eurycerus","Tragelaphus eurycerus",NA,"Bongo","Bovidae","MIG12-28671173/BARCELONA / 11159","CAPTIVE","M","Fibro",NA,"Tra_Eur_1",NA,NA,"NT","Mammalia","A427","I_A427",1,FALSE,TRUE,NA,"Tra_Eur","https://animaldiversity.org/accounts/Tragelaphus_eurycerus/",TRUE,FALSE,FALSE,FALSE,1,"7/12/2026","Eastern bongo","MIG12-28671173/BARCELONA / 11159","Zoo Barcelona"
"Tragelaphus eurycerus","Tragelaphus eurycerus",NA,"Bongo","Bovidae","QGH19-05305/BARCELONA / 13622","CAPTIVE","F","Primary",NA,"Tra_Eur_2",NA,NA,"NT","Mammalia","A146","I_A146",1,FALSE,FALSE,NA,"Tra_Eur",NA,FALSE,FALSE,FALSE,FALSE,1,"30/06/21","Tragelaphus eurycerus","QGH19-05305/BARCELONA / 13622","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH20-05470-IA","-","M","Fibro",NA,"Amm_Ler_1",NA,NA,"VU","Mammalia","A45","I_A45",1,FALSE,TRUE,NA,"Amm_Ler","https://www.iucnredlist.org/species/1151/3288917",TRUE,FALSE,TRUE,FALSE,1,"28/09/20","Ammotragus lervia fassini 144","QGH20-05470-IA","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH20-05466","CAPTIVE","U","Primary",NA,"Amm_Ler_2",NA,NA,"VU","Mammalia","A44","I_A44",1,FALSE,FALSE,NA,"Amm_Ler","https://animaldiversity.org/accounts/Ammotragus_lervia/",FALSE,FALSE,FALSE,FALSE,1,"23/9/2020","Ammotragus lervia fassini","QGH20-05466/13759","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH20-05469-IA","-","M","Fibro","Ammotragus lervia fassini A46","Amm_Ler_3",NA,NA,"VU","Mammalia","A46","I_A46",1,FALSE,TRUE,NA,"Amm_Ler","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=9899",TRUE,TRUE,FALSE,FALSE,1,"28/09/20","Ammotragus lervia fassini 143","QGH20-05469-IA","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH21-05618","-","U","Fibro","Ammotragus lervia fassini A94","Amm_Ler_4",NA,NA,"VU","Mammalia","A94","I_A94",1,FALSE,TRUE,NA,"Amm_Ler",NA,TRUE,TRUE,FALSE,FALSE,1,"18/03/21","Ammotragus lervia","QGH21-05618","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH24-06746 / BARCELONA / 14609","-",NA,"Fibro",NA,"Amm_Ler_5","ABA19320/A572_1","BB5560","VU","Mammalia","A572","I_A572",1,FALSE,TRUE,NA,"Amm_Ler",NA,TRUE,FALSE,TRUE,FALSE,1,"15/7/2024","Ammotragus lervia (Muflón)","QGH24-06746 / BARCELONA / 14609","Zoo Barcelona"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","MIG12-29480520/MADRID Z / ARR232","CAPTIVE","F","Primary",NA,"Amm_Ler_6",NA,NA,"VU","Mammalia","A612","I_A612",1,FALSE,FALSE,NA,"Amm_Ler",NA,FALSE,FALSE,FALSE,FALSE,1,"8/11/2024","Ammotragus lervia","MIG12-29480520/MADRID Z / ARR232","Zoo Madrid"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","27918006/MADRID Z / ARR284","CAPTIVE","M","Fibro",NA,"Amm_Ler_7",NA,NA,"VU","Mammalia","A638","I_A638",1,FALSE,TRUE,NA,"Amm_Ler",NA,FALSE,FALSE,FALSE,FALSE,1,"11/2/2025","Ammotragus lervia (Arrui)","27918006/MADRID Z / ARR284","Zoo Madrid"
"Ammotragus lervia fassini","Ammotragus lervia","fassini","Barbary Sheep","Bovidae","QGH13-01130/BARCELONA / 11920","CAPTIVE","F","Primary",NA,"Amm_Ler_8",NA,NA,"VU","Mammalia","A792","I_A792",1,FALSE,FALSE,NA,"Amm_Ler",NA,FALSE,FALSE,FALSE,FALSE,1,"1/4/2026","Ammotragus lervia","QGH13-01130/BARCELONA / 11920","Zoo Barcelona"
"Capra hircus","Capra hircus",NA,"Domestic goat","Bovidae","QGH22-05906-IA","-","F","Fibro",NA,"Cap_Hir_1","ABA23456","BB1583","NA","Mammalia","A262","I_A262",1,FALSE,TRUE,NA,"Cap_Hir",NA,TRUE,FALSE,TRUE,FALSE,1,"31/1/22","Capra Hircus","QGH22-05906-IA","Zoo Barcelona"
"Capra hircus","Capra hircus",NA,"Domestic goat","Bovidae","QGH22-05914","CAPTIVE","M","Fibro",NA,"Cap_Hir_2","ABA23496","BB5564","NA","Mammalia","A270","I_A270",1,FALSE,TRUE,NA,"Cap_Hir",NA,TRUE,FALSE,TRUE,FALSE,1,"16/2/22","Capra hircus rasquera","QGH22-05914/BARCELONA / 13989","Zoo Barcelona"
"Capra hircus","Capra hircus",NA,"Domestic goat","Bovidae","QGH12-00146","CAPTIVE","F","Primary",NA,"Cap_Hir_3",NA,NA,"NA","Mammalia","A366","I_A366",1,FALSE,FALSE,NA,"Cap_Hir",NA,FALSE,FALSE,FALSE,FALSE,1,"25/07/2022","Cabra rasquera","QGH12-00146","Zoo Barcelona"
"Capra hircus","Capra hircus",NA,"Domestic goat","Bovidae","MIG12-28734872/BARCELONA / 10281","CAPTIVE","F","Primary",NA,"Cap_Hir_4",NA,NA,"NA","Mammalia","A657","I_A657",1,FALSE,FALSE,NA,"Cap_Hir",NA,FALSE,FALSE,FALSE,FALSE,1,"5/3/2025","Capra hircus","MIG12-28734872/BARCELONA / 10281","Zoo Barcelona"
"Capra hircus","Capra hircus",NA,"Domestic goat","Bovidae","QGH15-02260/BARCELONA / 12407","CAPTIVE","M","Fibro",NA,"Cap_Hir_5",NA,NA,"NA","Mammalia","A781","I_A781",1,FALSE,TRUE,NA,"Cap_Hir",NA,FALSE,FALSE,FALSE,FALSE,1,"26/2/2026","Capra hirucs","QGH15-02260/BARCELONA / 12407","Zoo Barcelona"
"Capra pyrenaica hispanica","Capra pyrenaica","hispanica","Spanish ibex","Bovidae","VCF19-03044/ADRID Z / CAH18","CAPTIVE","M","Fibro",NA,"Cap_Pyr_1","ABA23482","BB5565","LC","Mammalia","A470","I_A470",1,FALSE,TRUE,NA,"Cap_Pyr",NA,TRUE,FALSE,TRUE,FALSE,1,"29/06/2023","Capra pyrenaica hispanica","VCF19-03044/ADRID Z / CAH18","Zoo Madrid"
"Beatragus hunteri","Beatragus hunteri",NA,"Hirola","Bovidae","-",NA,NA,"Fibro",NA,"Bea_Hun_1","ORGONE_25/ABA23459","BB1546","CR","Mammalia","A374","I_A374",1,FALSE,TRUE,NA,"Bea_Hun","https://www.iucnredlist.org/species/6234/50185297",TRUE,FALSE,TRUE,FALSE,1,"05/08/2022","Beatragus hunteri","MIG12-29553818","Zoo Bioparc Valencia"
"Bos grunniens","Bos grunniens",NA,"Domestic yak","Bovidae","27917608/MADRID Z / Y12","CAPTIVE","F","Fibro",NA,"Bos_Gru_1",NA,"BB1565","VU","Mammalia","A424","I_A424",1,FALSE,TRUE,NA,"Bos_Gru","https://www.iucnredlist.org/species/2892/101293528",TRUE,FALSE,TRUE,FALSE,1,"23/11/2022","Bos grunniens","27917608/MADRID Z / Y12","Zoo Madrid"
"Bos grunniens","Bos grunniens",NA,"Domestic yak","Bovidae","27917621/MADRID Z / Y13","CAPTIVE","F","Fibro",NA,"Bos_Gru_2","ABA20129","BB1552","VU","Mammalia","A495","I_A495",1,FALSE,TRUE,NA,"Bos_Gru",NA,TRUE,FALSE,TRUE,FALSE,1,"06/09/2023","Bos grunniens","27917621/MADRID Z / Y13","Zoo Madrid"
"Ovis aries musimon","Ovis aries","musimon","Mouflon","Bovidae","2791786/MADRID Z / MUF30","CAPTIVE","F","Fibro",NA,"Ovi_Ari_1",NA,NA,"NA","Mammalia","A471","I_A471",1,FALSE,TRUE,NA,"Ovi_Ari",NA,TRUE,FALSE,TRUE,FALSE,1,"04/06/2023","Muflon","27917868/ MADRID Z / MUF30","Zoo Madrid"
"Ovis aries musimon","Ovis aries","musimon","Mouflon","Bovidae","27917788/ MADRID Z / MUF45","CAPTIVE","F","Fibro",NA,"Ovi_Ari_2","ABA23429","BB5593","NA","Mammalia","A474","I_A474",1,FALSE,TRUE,NA,"Ovi_Ari",NA,TRUE,FALSE,TRUE,FALSE,1,"26/07/2023","Muflon","27917788/ MADRID Z / MUF45","Zoo Madrid"
"Ovis aries musimon","Ovis aries","musimon","Mouflon","Bovidae","26633923/ BARCELONA / 10437","CAPTIVE","F","Fibro",NA,"Ovi_Ari_3","ABA23497","BB1562","NA","Mammalia","A511","I_A511",1,FALSE,TRUE,NA,"Ovi_Ari",NA,TRUE,FALSE,TRUE,FALSE,1,"29/12/2023","Ovis aries musimon","26633923/ BARCELONA / 10437","Zoo Barcelona"
"Ovis aries musimon","Ovis aries","musimon","Mouflon","Bovidae","26633924/10440","CAPTIVE","F","Fibro",NA,"Ovi_Ari_4",NA,NA,"NA","Mammalia","A735","I_A735",1,FALSE,TRUE,NA,"Ovi_Ari",NA,FALSE,FALSE,FALSE,FALSE,1,"17/10/2025","Ovis aries musimon","26633924/10440","Zoo Barcelona"
"Eudorcas thomsonii","Eudorcas thomsonii",NA,"Thomson's Gazelle","Bovidae",NA,"CAPTIVE","U","Primary",NA,"Eud_Tho_1",NA,NA,"LC","Mammalia","A841","I_A841",1,FALSE,FALSE,NA,"Eud_Tho","https://www.iucnredlist.org/species/8982/172360006",FALSE,FALSE,FALSE,FALSE,1,"11/6/2026","Eudorcas thompsonii","VDY24-01291/ MADRID Z / RHD2","Bioparc València"
"Rangifer tarandus","Rangifer tarandus",NA,"Reindeer","Cervidae","MIG12-29480586/MADRID Z / RE81","CAPTIVE","F","Fibro",NA,"Ran_Tar_1",NA,NA,"VU","Mammalia","A208","I_A208",1,FALSE,TRUE,NA,"Ran_Tar","https://www.iucnredlist.org/species/29742/22167140",FALSE,FALSE,FALSE,FALSE,1,"5/11/21","Rangifer tarandus","MIG12-29480586","Zoo Madrid"
"Rangifer tarandus","Rangifer tarandus",NA,"Reindeer","Cervidae","MIG12-29480614/: MADRID Z / RE89","CAPTIVE","M","Fibro",NA,"Ran_Tar_2","ABA23413","BB5602","VU","Mammalia","A475","I_A475",1,FALSE,TRUE,NA,"Ran_Tar","https://animaldiversity.org/accounts/Rangifer_tarandus/",TRUE,FALSE,TRUE,FALSE,1,"26/07/2023","Rangifer tarandus","MIG12-29480614/: MADRID Z / RE89","Zoo Madrid"
"Rangifer tarandus","Rangifer tarandus",NA,"Reindeer","Cervidae","WKP19-01709/: MADRID Z / RE106","CAPTIVE","F","Fibro",NA,"Ran_Tar_3","ABA23504","BB1570","VU","Mammalia","A493","I_A493",1,FALSE,TRUE,NA,"Ran_Tar","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=86327&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,TRUE,FALSE,1,"06/09/2023","Rangifer tarandus","WKP19-01709/: MADRID Z / RE106","Zoo Madrid"
"Rangifer tarandus","Rangifer tarandus",NA,"Reindeer","Cervidae","WKP25-02146/MADRID Z / RE119","CAPTIVE","F","Fibro",NA,"Ran_Tar_4",NA,NA,"VU","Mammalia","A694","I_A694",1,FALSE,TRUE,NA,"Ran_Tar",NA,TRUE,FALSE,FALSE,FALSE,1,"28/5/2025","Rangifer tarandus","WKP25-02146/MADRID Z / RE119","Zoo Madrid"
"Axis axis","Axis axis",NA,"Spotted deer","Cervidae","QGH14-02142","-","F","Fibro",NA,"Axi_Axi_1","ABA20134",NA,"LC","Mammalia","A239","I_A239",1,FALSE,TRUE,NA,"Axi_Axi","https://www.iucnredlist.org/species/41783/22158006",TRUE,FALSE,FALSE,FALSE,1,"23/12/21","Axis Axis","QGH14-02142","Zoo Barcelona"
"Axis axis","Axis axis",NA,"Spotted deer","Cervidae","QGH14-02143 / BARCELONA / 12284",NA,NA,"Fibro",NA,"Axi_Axi_2","ABA23495","BB5609","LC","Mammalia","A574","I_A574",1,FALSE,TRUE,NA,"Axi_Axi",NA,TRUE,FALSE,TRUE,FALSE,1,"24/7/2024","Axis axis","QGH14-02143 / BARCELONA / 12284","Zoo Barcelona"
"Elaphurus davidianus","Elaphurus davidianus",NA,"Père David's deer","Cervidae","23574543/BARCELONA255","CAPTIVE","F","Fibro",NA,"Ela_Dav_1","ORGONE_22",NA,"EW","Mammalia","A271","I_A271",1,FALSE,TRUE,NA,"Ela_Dav","https://www.iucnredlist.org/species/7121/22159785",TRUE,FALSE,TRUE,FALSE,1,"16/2/22","Elaphurus davidianus","23574543/ BARCELONA / 255","Zoo Barcelona"
"Elaphurus davidianus","Elaphurus davidianus",NA,"Père David's deer","Cervidae","MIG12-28066865/BARCELONA / 10882","CAPTIVE","F","Fibro",NA,"Ela_Dav_2",NA,"BB5572","EW","Mammalia","A382","I_A382",1,FALSE,TRUE,NA,"Ela_Dav","https://animaldiversity.org/accounts/Elaphurus_davidianus/",TRUE,FALSE,TRUE,FALSE,1,"18/08/2022","Elaphurus davidianus","MIG12-28066865/barcelona/10882","Zoo Barcelona"
"Elaphurus davidianus","Elaphurus davidianus",NA,"Père David's deer","Cervidae","MIG12-29480578/MADRID Z / CP15","CAPTIVE","F","Fibro",NA,"Ela_Dav_3",NA,NA,"EW","Mammalia","A418","I_A418",1,FALSE,TRUE,NA,"Ela_Dav",NA,TRUE,FALSE,TRUE,FALSE,1,"19/10/2022","Elaphurus davidianus","MIG12-29480578/MADRID Z / CP15","Zoo Madrid"
"Elaphurus davidianus","Elaphurus davidianus",NA,"Père David's deer","Cervidae","WKP19-01706/MADRID Z / CP33","CAPTIVE","M","Fibro",NA,"Ela_Dav_4","ABA23487","BB1560","EW","Mammalia","A482","I_A482",1,FALSE,TRUE,NA,"Ela_Dav",NA,TRUE,FALSE,TRUE,FALSE,1,"22/08/2023","Elaphurus davidianus","WKP19-01706/MADRID Z / CP33","Zoo Madrid"
"Elaphurus davidianus","Elaphurus davidianus",NA,"Père David's deer","Cervidae","WKP14-00376/MADRID Z / CP28","CAPTIVE","M","Fibro",NA,"Ela_Dav_5",NA,NA,"EW","Mammalia","A705","I_A705",1,FALSE,TRUE,NA,"Ela_Dav",NA,FALSE,FALSE,FALSE,FALSE,1,"3/7/2025","Elaphurus davidianus","WKP14-00376/MADRID Z / CP28","Zoo Madrid"
"Dama dama","Dama dama",NA,"Fallow deer","Cervidae","MIG12-29480644/MADRID Z / GAM53","CAPTIVE","F","Fibro",NA,"Dam_Dam_1",NA,NA,"LC","Mammalia","A284","I_A284",1,FALSE,TRUE,NA,"Dam_Dam","https://www.iucnredlist.org/species/42188/10656554",FALSE,FALSE,FALSE,FALSE,1,"15/03/2022","Dama dama","MIG12-29480644/MADRID Z / GAM53","Zoo Madrid"
"Dama dama","Dama dama",NA,"Fallow deer","Cervidae","MIG12-29480647/MADRID Z / GAM6","CAPTIVE","F","Fibro",NA,"Dam_Dam_2","ABA20163",NA,"LC","Mammalia","A611","I_A611",1,FALSE,TRUE,NA,"Dam_Dam","https://animaldiversity.org/accounts/Dama_dama/",TRUE,FALSE,FALSE,FALSE,1,"8/11/2024","Dama dama","MIG12-29480647/MADRID Z / GAM6","Zoo Madrid"
"Muntiacus reevesi","Muntiacus reevesi",NA,"Muntiacus reevesi","Cervidae","WKP13-00240/MADRID Z / MU9","CAPTIVE","F","Fibro",NA,"Mun_Ree_1","ABA23485","BB1557","LC","Mammalia","A446","I_A446",1,FALSE,TRUE,NA,"Mun_Ree",NA,TRUE,FALSE,TRUE,FALSE,1,"09/02/2023","Muntiacus reevesi","WKP13-00240/MADRID Z / MU9","Zoo Madrid"
"Muntiacus reevesi","Muntiacus reevesi",NA,"Muntiacus reevesi","Cervidae","QGH12-00063/ BARCELONA / 11486","CAPTIVE","M","Fibro",NA,"Mun_Ree_2","ABA23922",NA,"LC","Mammalia","A615","I_A615",1,FALSE,TRUE,NA,"Mun_Ree",NA,TRUE,FALSE,TRUE,FALSE,1,"13/11/2024","Muntiacus reevesi reevesi","QGH12-00063/ BARCELONA / 11486","Zoo Barcelona"
"Muntiacus muntjak","Muntiacus muntjak",NA,"Southern Red Muntjac","Cervidae","CGM20-00829/ PARQNATUR / 943","CAPTIVE","M","Fibro",NA,"Mun_Mun_1","ABA20155",NA,"LC","Mammalia","A609","I_A609",1,FALSE,TRUE,NA,"Mun_Mun",NA,TRUE,FALSE,TRUE,FALSE,1,"7/11/2024","Muntiacus muntjak","CGM20-00829/ PARQNATUR / 943","Zoo Sendaviva Navarra"
"Muntiacus muntjak","Muntiacus muntjak",NA,"Southern Red Muntjac","Cervidae","WKP14-00377/MADRID Z / MU10","CAPTIVE","M","Primary",NA,"Mun_Mun_2",NA,NA,"LC","Mammalia","A733","I_A733",1,FALSE,FALSE,NA,"Mun_Mun",NA,FALSE,FALSE,FALSE,FALSE,1,"16/10/2025","Muntjac","WKP14-00377/MADRID Z / MU10","Zoo Madrid"
"Giraffa camelopardalis","Giraffa camelopardalis",NA,"Rothschilds giraffe/Angolesis Giraffe","Giraffidae","ELCHE SAF / 1397","CAPTIVE","F","Fibro","Giraffa camelopardalis  A48","Gir_Cam_1",NA,"BB5578","VU","Mammalia","A48","I_A48",1,FALSE,TRUE,NA,"Gir_Cam","https://www.iucnredlist.org/species/9194/136266699",TRUE,TRUE,TRUE,FALSE,1,"28/09/20","Nycticorax Nycticorax 13724","GGW12-00029","Zoo Rio Safari Elche"
"Giraffa camelopardalis","Giraffa camelopardalis",NA,"Rothschilds giraffe/Angolesis Giraffe","Giraffidae","-",NA,NA,"Fibro","Giraffa camelopardalis A12","Gir_Cam_2","L-AD12","BB5577","VU","Mammalia","A12","I_A12",1,FALSE,TRUE,NA,"Gir_Cam","https://animaldiversity.org/accounts/Giraffa_camelopardalis/",TRUE,TRUE,TRUE,FALSE,1,"2/12/2020","Giraffa camelopardalis rothschildi","MIG12-29591105/8890","Zoo Barcelona"
"Hexaprotodon liberiensis","Hexaprotodon liberiensis",NA,"Pygmi Hippopotamus","Hippopotamidae","8759764","CAPTIVE","F","Fibro","Choeropsis liberiensis A37","Hex_Lib_1","ABA23478","BB1569","EN","Mammalia","A37","I_A37",1,FALSE,TRUE,NA,"Hex_Lib","https://www.iucnredlist.org/species/10032/18567171",TRUE,TRUE,TRUE,FALSE,1,"24/8/2020","Choeropsis liberiensis (hippopotamus)","8759764/BARCELONA / 4173","Zoo Barcelona"
"Hippopotamus amphibius","Hippopotamus amphibius",NA,"Hippopotamus","Hippopotamidae","MIG12-10970252/BIOPARCVA / V08358","CAPTIVE","M","Fibro",NA,"Hip_Amp_1",NA,NA,"VU","Mammalia","A504","I_A504",1,FALSE,TRUE,NA,"Hip_Amp","https://www.iucnredlist.org/species/10103/18567364",TRUE,FALSE,TRUE,FALSE,1,"26/10/2023","Hippopotamus amphibius","MIG12-10970252/BIOPARCVA / V08358","Zoo Bioparc Valencia"
"Hippopotamus amphibius","Hippopotamus amphibius",NA,"Hippopotamus","Hippopotamidae","QGH24-06625 - BARCELONA / 14498","CAPTIVE","F","Fibro",NA,"Hip_Amp_2","ABA20106","BB5628","VU","Mammalia","A593","I_A593",1,FALSE,TRUE,NA,"Hip_Amp",NA,TRUE,FALSE,TRUE,FALSE,1,"20/9/2024","Hippopotamus amphibius","5809568 - BARCELONA / 4169","Zoo Barcelona"
"Camelus bactrianus","Camelus bactrianus",NA,"Bactrian Camel","Camelidae","MIG12-28066788/BARCELONA / 8336","CAPTIVE","M","Fibro",NA,"Cam_Bac_1","ABA23454","BB5563","CR","Mammalia","A143","I_A143",1,FALSE,TRUE,NA,"Cam_Bac","https://www.iucnredlist.org/species/63543/12689285",TRUE,FALSE,TRUE,FALSE,1,"23/06/21","Camelus bactranius","MG12-28066788/BARCELONA / 8336","Zoo Barcelona"
"Camelus bactrianus","Camelus bactrianus",NA,"Bactrian Camel","Camelidae","22395398/22395398","UNKNOWN","F","Fibro",NA,"Cam_Bac_2","ABA23488","BB1573","CR","Mammalia","A514","I_A514",1,FALSE,TRUE,NA,"Cam_Bac","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=info&id=9837",TRUE,FALSE,TRUE,FALSE,1,"23/1/2024","Camelus bactrianus","22395398/22395398","Zoo Madrid"
"Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae","17963810/BARCELONA / 5541","CAPTIVE","F","Fibro",NA,"Lam_Gua_1",NA,NA,"LC","Mammalia","A168","I_A168",1,FALSE,TRUE,NA,"Lam_Gua","https://www.iucnredlist.org/species/11186/18540211",FALSE,FALSE,FALSE,FALSE,1,"19/08/21","Lama Guanicoe (guanaco)","20702","Zoo Barcelona"
"Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae",NA,NA,NA,"Fibro",NA,"Lam_Gua_2",NA,NA,"LC","Mammalia","A31","I_A31",1,FALSE,TRUE,NA,"Lam_Gua","https://animaldiversity.org/accounts/Lama_guanicoe/",TRUE,FALSE,FALSE,FALSE,1,"3/8/2020","Guanaco","QGH20-05351-IA","Zoo Barcelona"
"Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae","18263842/BARCELONA / 9576","CAPTIVE","F","Primary",NA,"Lam_Gua_3",NA,NA,"LC","Mammalia","A429","I_A429",1,FALSE,FALSE,NA,"Lam_Gua","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=273910",FALSE,FALSE,FALSE,FALSE,1,"12/12/2022","Lama guanicoe","18263842/barcelona/9576","Zoo Barcelona"
"Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae","27917801/MADRID Z / GNO18","CAPTIVE","M","Fibro",NA,"Lam_Gua_4",NA,NA,"LC","Mammalia","A659","I_A659",1,FALSE,TRUE,NA,"Lam_Gua",NA,FALSE,FALSE,FALSE,FALSE,1,"5/3/2025","Lama guanicoe","27917801/MADRID Z / GNO18","Zoo Madrid"
"Sus scrofa","Sus scrofa",NA,"Wild boar","Suidae","27918154/MADRID Z / JB24","CAPTIVE","F","Fibro",NA,"Sus_Scr_1",NA,"BB5605","LC","Mammalia","A159","I_A159",1,FALSE,TRUE,NA,"Sus_Scr",NA,TRUE,FALSE,TRUE,FALSE,1,"22/07/21","Sus scrofa","27918154","Zoo Madrid"
"Sus scrofa","Sus scrofa",NA,"Wild boar","Suidae","WKP12-0003/MADRID Z / CEEN2","CAPTIVE","F","Fibro",NA,"Sus_Scr_2","ABA23508","BB1553","LC","Mammalia","A529","I_A529",1,FALSE,TRUE,NA,"Sus_Scr","https://www.iucnredlist.org/species/41775/44141833",TRUE,FALSE,TRUE,FALSE,1,"18/3/2024","Sus scrofa","WKP12-0003/MADRID Z / CEEN2","Zoo Madrid"
"Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","MIG12-29239592/BARCELONA / 11035","CAPTIVE","F","Fibro",NA,"Pha_Afr_1",NA,"BB1585","LC","Mammalia","A288","I_A288",1,FALSE,TRUE,NA,"Pha_Afr","https://www.iucnredlist.org/species/41768/109669842",TRUE,FALSE,TRUE,FALSE,1,"23/03/22","Phacochoerus africanus","MIG12-29239592","Zoo Barcelona"
"Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","26179436/BARCELONA / 10958 / 10958","CAPTIVE","F","Fibro",NA,"Pha_Afr_2",NA,"BB1584","LC","Mammalia","A289","I_A289",1,FALSE,TRUE,NA,"Pha_Afr",NA,TRUE,FALSE,TRUE,FALSE,1,"23/03/22","Phacochoerus africanus","26179436","Zoo Barcelona"
"Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","MIG12-28621074","CAPTIVE","M","Fibro","Phacochoerus africa A247nus","Pha_Afr_3",NA,"BB1530","LC","Mammalia","A247","I_A247",1,FALSE,TRUE,NA,"Pha_Afr",NA,FALSE,TRUE,TRUE,FALSE,1,"10/1/22","Phacochoerus africanus","MIG12-28621074/11036","Zoo Barcelona"
"Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","26179436/BARCELONA / 10958","CAPTIVE","F","Fibro",NA,"Pha_Afr_4",NA,"BB5599","LC","Mammalia","A423","I_A423",1,FALSE,TRUE,NA,"Pha_Afr",NA,TRUE,FALSE,TRUE,FALSE,1,"17/11/2022","Phacochoerus Africanus","26179436 Barcelona/10958","Zoo Barcelona"
"Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","QGH12-00239/ BARCELONA / 11670","CAPTIVE","M","Primary",NA,"Pha_Afr_5",NA,NA,"LC","Mammalia","A534","I_A534",1,TRUE,FALSE,NA,"Pha_Afr",NA,FALSE,FALSE,FALSE,FALSE,1,"9/4/2024","Phacochoerus africanus","QGH12-00239 / BARCELONA / 11670","Zoo Barcelona"
"Potamochoerus porcus","Potamochoerus porcus",NA,"Red River Hog","Suidae","MIG12-28806139","CAPTIVE","M","Fibro",NA,"Pot_Por_1",NA,NA,"LC","Mammalia","A348","I_A348",1,FALSE,TRUE,NA,"Pot_Por","https://www.iucnredlist.org/species/41771/100469961",FALSE,FALSE,FALSE,FALSE,1,"21/06/2022","Potamochoerus porcus","MIG12-28806139/ MADRID Z / POT7","Zoo Madrid"
"Potamochoerus porcus","Potamochoerus porcus",NA,"Red River Hog","Suidae","MIG12-28806138/MADRID Z / POT6","CAPTIVE","M","Fibro",NA,"Pot_Por_2",NA,NA,"LC","Mammalia","A448","I_A448",1,FALSE,TRUE,NA,"Pot_Por",NA,TRUE,FALSE,FALSE,FALSE,1,"28/02/2023","Potamochoerus porcus","MIG12-28806138/MADRID Z / POT6","Zoo Madrid"
"Tursiops truncatus","Tursiops truncatus",NA,"Bottlenose dolphin","Delphinidae","MIG12-30088917","WILD","F","Fibro","Tursiops truncatus A4","Tur_Tru_1","L-AD4",NA,"LC","Mammalia","A4","I_A4",1,FALSE,TRUE,NA,"Tur_Tru","https://www.iucnredlist.org/species/22563/156932432",TRUE,TRUE,FALSE,TRUE,1,"11/7/2019","Dolphin","MIG12-30088917","Zoo Barcelona"
"Delphinapterus leucas","Delphinapterus leucas",NA,"Beluga Whale","Monodontidae",NA,NA,NA,"Fibro",NA,"Del_Leu_1",NA,NA,"LC","Mammalia","A304","I_A304",1,FALSE,TRUE,NA,"Del_Leu",NA,TRUE,FALSE,FALSE,FALSE,1,"28/04/2022","Delphinapterus leucas","RNV18-00506/OCEAN VAL / Kairo","Aquarium Oceanografic Valencia"
"Megaptera novaeangliae","Megaptera novaeangliae",NA,"Humpback Whale","Balaenopteridae","-","WILD",NA,"Fibro",NA,"Meg_Nov_1",NA,NA,"LC","Mammalia","A331","I_A331",1,FALSE,TRUE,NA,"Meg_Nov",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
